EntryID,ServiceType,SPStartDateTime,SPEndDateTime,WindowPrice,CreatedTime,PartyID,AssetID
70440,Non-BM Fast Reserve,2026-02-03T17:00:00,2026-02-03T17:30:00,150,2026-02-03T17:02:55,UKPR,OFR-UKPR-7
70442,Non-BM Fast Reserve,2026-02-03T17:00:00,2026-02-03T17:30:00,142,2026-02-03T17:02:55,UKPR,OFR-UKPR-6
70443,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,107,2026-02-04T06:09:11,HABITAT ENERGY LIMITED,OFR-HAB-7
70444,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,107,2026-02-04T06:09:11,HABITAT ENERGY LIMITED,OFR-HAB-6
70445,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,109,2026-02-04T06:25:12,HABITAT ENERGY LIMITED,OFR-HAB-2
70446,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,108,2026-02-04T06:25:12,HABITAT ENERGY LIMITED,OFR-HAB-4
70447,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,108,2026-02-04T06:25:12,HABITAT ENERGY LIMITED,OFR-HAB-3
70448,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,108.8,2026-02-04T06:25:12,ENWL,OFR-ENWL-1
70449,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,107,2026-02-04T06:09:11,HABITAT ENERGY LIMITED,OFR-HAB-5
70450,Non-BM Fast Reserve,2026-02-04T06:00:00,2026-02-04T06:30:00,107,2026-02-04T06:25:12,HABITAT ENERGY LIMITED,OFR-HAB-1
70443,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,107,2026-02-04T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70444,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,107,2026-02-04T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70449,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,107,2026-02-04T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
70451,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,108,2026-02-04T06:58:43,HABITAT ENERGY LIMITED,OFR-HAB-4
70452,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,107.74,2026-02-04T06:55:13,ENWL,OFR-ENWL-1
70453,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,108,2026-02-04T06:56:14,HABITAT ENERGY LIMITED,OFR-HAB-3
70454,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,109,2026-02-04T06:56:14,HABITAT ENERGY LIMITED,OFR-HAB-2
70455,Non-BM Fast Reserve,2026-02-04T06:30:00,2026-02-04T07:00:00,107,2026-02-04T06:40:42,HABITAT ENERGY LIMITED,OFR-HAB-1
70443,Non-BM Fast Reserve,2026-02-04T07:00:00,2026-02-04T07:30:00,107,2026-02-04T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70444,Non-BM Fast Reserve,2026-02-04T07:00:00,2026-02-04T07:30:00,107,2026-02-04T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70449,Non-BM Fast Reserve,2026-02-04T07:00:00,2026-02-04T07:30:00,107,2026-02-04T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
70455,Non-BM Fast Reserve,2026-02-04T07:00:00,2026-02-04T07:30:00,107,2026-02-04T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70443,Non-BM Fast Reserve,2026-02-04T07:30:00,2026-02-04T08:00:00,113,2026-02-04T07:33:44,HABITAT ENERGY LIMITED,OFR-HAB-7
70444,Non-BM Fast Reserve,2026-02-04T07:30:00,2026-02-04T08:00:00,113,2026-02-04T07:33:44,HABITAT ENERGY LIMITED,OFR-HAB-6
70449,Non-BM Fast Reserve,2026-02-04T07:30:00,2026-02-04T08:00:00,116,2026-02-04T07:33:44,HABITAT ENERGY LIMITED,OFR-HAB-5
70455,Non-BM Fast Reserve,2026-02-04T07:30:00,2026-02-04T08:00:00,113,2026-02-04T07:33:44,HABITAT ENERGY LIMITED,OFR-HAB-1
70456,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,90,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-6
70457,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,91,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-4
70458,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,92,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-2
70459,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,104.33,2026-02-05T06:22:48,ENWL,OFR-ENWL-1
70460,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,93,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-5
70461,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,90,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-1
70462,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,91,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-3
70463,Non-BM Fast Reserve,2026-02-05T06:00:00,2026-02-05T06:30:00,90,2026-02-05T06:22:48,HABITAT ENERGY LIMITED,OFR-HAB-7
70456,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,90,2026-02-05T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70457,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,91,2026-02-05T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70458,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,92,2026-02-05T06:32:18,HABITAT ENERGY LIMITED,OFR-HAB-2
70459,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,103.59,2026-02-05T06:32:18,ENWL,OFR-ENWL-1
70460,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,93,2026-02-05T06:32:18,HABITAT ENERGY LIMITED,OFR-HAB-5
70461,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,90,2026-02-05T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70462,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,91,2026-02-05T06:32:18,HABITAT ENERGY LIMITED,OFR-HAB-3
70463,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,90,2026-02-05T06:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70464,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,91,2026-02-05T06:40:18,HABITAT ENERGY LIMITED,OFR-HAB-3
70465,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,92,2026-02-05T06:40:18,HABITAT ENERGY LIMITED,OFR-HAB-2
70466,Non-BM Fast Reserve,2026-02-05T06:30:00,2026-02-05T07:00:00,93,2026-02-05T06:40:18,HABITAT ENERGY LIMITED,OFR-HAB-5
70456,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,90,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70457,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,91,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70461,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,90,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70463,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,90,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70464,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,91,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
70465,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,92,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
70466,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,93,2026-02-05T07:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
70467,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,137,2026-02-05T07:18:49,UKPR,OFR-UKPR-3
70468,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,136.5,2026-02-05T07:18:49,UKPR,OFR-UKPR-4
70469,Non-BM Fast Reserve,2026-02-05T07:00:00,2026-02-05T07:30:00,136,2026-02-05T07:18:49,UKPR,OFR-UKPR-6
70456,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,97,2026-02-05T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70457,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,98,2026-02-05T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70461,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,97,2026-02-05T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70463,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,97,2026-02-05T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70464,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,98,2026-02-05T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
70465,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,99,2026-02-05T07:36:50,HABITAT ENERGY LIMITED,OFR-HAB-2
70466,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,100,2026-02-05T07:36:50,HABITAT ENERGY LIMITED,OFR-HAB-5
70467,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,137,2026-02-05T07:36:50,UKPR,OFR-UKPR-3
70468,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,136.5,2026-02-05T07:36:50,UKPR,OFR-UKPR-4
70469,Non-BM Fast Reserve,2026-02-05T07:30:00,2026-02-05T08:00:00,136,2026-02-05T07:36:50,UKPR,OFR-UKPR-6
70470,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,74.49,2026-02-05T08:22:51,ENWL,OFR-ENWL-1
70471,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,99,2026-02-05T08:07:20,HABITAT ENERGY LIMITED,OFR-HAB-2
70456,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,97,2026-02-05T08:22:51,HABITAT ENERGY LIMITED,OFR-HAB-6
70457,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,98,2026-02-05T08:20:51,HABITAT ENERGY LIMITED,OFR-HAB-4
70461,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,97,2026-02-05T08:21:51,HABITAT ENERGY LIMITED,OFR-HAB-1
70463,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,97,2026-02-05T08:21:51,HABITAT ENERGY LIMITED,OFR-HAB-7
70464,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,98,2026-02-05T08:07:20,HABITAT ENERGY LIMITED,OFR-HAB-3
70472,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,100,2026-02-05T08:07:20,HABITAT ENERGY LIMITED,OFR-HAB-5
70473,Non-BM Fast Reserve,2026-02-05T08:00:00,2026-02-05T08:30:00,136,2026-02-05T08:20:51,UKPR,OFR-UKPR-6
70474,Non-BM Fast Reserve,2026-02-05T08:30:00,2026-02-05T09:00:00,97,2026-02-05T08:56:52,HABITAT ENERGY LIMITED,OFR-HAB-1
70475,Non-BM Fast Reserve,2026-02-05T08:30:00,2026-02-05T09:00:00,97,2026-02-05T08:56:52,HABITAT ENERGY LIMITED,OFR-HAB-6
70476,Non-BM Fast Reserve,2026-02-05T08:30:00,2026-02-05T09:00:00,97,2026-02-05T08:56:52,HABITAT ENERGY LIMITED,OFR-HAB-7
70474,Non-BM Fast Reserve,2026-02-05T09:00:00,2026-02-05T09:30:00,106,2026-02-05T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70475,Non-BM Fast Reserve,2026-02-05T09:00:00,2026-02-05T09:30:00,105,2026-02-05T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70476,Non-BM Fast Reserve,2026-02-05T09:00:00,2026-02-05T09:30:00,105,2026-02-05T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70474,Non-BM Fast Reserve,2026-02-05T09:30:00,2026-02-05T10:00:00,106,2026-02-05T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70475,Non-BM Fast Reserve,2026-02-05T09:30:00,2026-02-05T10:00:00,105,2026-02-05T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70476,Non-BM Fast Reserve,2026-02-05T09:30:00,2026-02-05T10:00:00,105,2026-02-05T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70474,Non-BM Fast Reserve,2026-02-05T10:00:00,2026-02-05T10:30:00,106,2026-02-05T10:08:24,HABITAT ENERGY LIMITED,OFR-HAB-1
70475,Non-BM Fast Reserve,2026-02-05T10:00:00,2026-02-05T10:30:00,105,2026-02-05T10:08:24,HABITAT ENERGY LIMITED,OFR-HAB-6
70476,Non-BM Fast Reserve,2026-02-05T10:00:00,2026-02-05T10:30:00,105,2026-02-05T10:08:24,HABITAT ENERGY LIMITED,OFR-HAB-7
70477,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,92.84,2026-02-05T11:34:57,ENWL,OFR-ENWL-1
70478,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,105,2026-02-05T11:34:57,HABITAT ENERGY LIMITED,OFR-HAB-7
70479,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,105,2026-02-05T11:34:57,HABITAT ENERGY LIMITED,OFR-HAB-6
70480,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,105,2026-02-05T11:34:57,HABITAT ENERGY LIMITED,OFR-HAB-4
70481,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,106,2026-02-05T11:34:57,HABITAT ENERGY LIMITED,OFR-HAB-1
70482,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,106,2026-02-05T11:34:57,HABITAT ENERGY LIMITED,OFR-HAB-3
70483,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,121,2026-02-05T11:46:27,UKPR,OFR-UKPR-4
70484,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,107,2026-02-05T11:46:27,HABITAT ENERGY LIMITED,OFR-HAB-2
70485,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,120,2026-02-05T11:46:27,UKPR,OFR-UKPR-6
70486,Non-BM Fast Reserve,2026-02-05T11:30:00,2026-02-05T12:00:00,107,2026-02-05T11:46:27,HABITAT ENERGY LIMITED,OFR-HAB-5
70477,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,86.31,2026-02-05T12:01:00,ENWL,OFR-ENWL-1
70478,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,105,2026-02-05T12:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70479,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,105,2026-02-05T12:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70480,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,105,2026-02-05T12:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70481,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,106,2026-02-05T12:07:28,HABITAT ENERGY LIMITED,OFR-HAB-1
70482,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,106,2026-02-05T12:07:28,HABITAT ENERGY LIMITED,OFR-HAB-3
70483,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,121,2026-02-05T12:04:28,UKPR,OFR-UKPR-4
70484,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,107,2026-02-05T12:06:28,HABITAT ENERGY LIMITED,OFR-HAB-2
70485,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,120,2026-02-05T12:04:58,UKPR,OFR-UKPR-6
70486,Non-BM Fast Reserve,2026-02-05T12:00:00,2026-02-05T12:30:00,107,2026-02-05T12:06:28,HABITAT ENERGY LIMITED,OFR-HAB-5
70477,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,87.42,2026-02-05T12:34:58,ENWL,OFR-ENWL-1
70478,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,105,2026-02-05T12:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70479,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,105,2026-02-05T12:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70480,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,105,2026-02-05T12:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70487,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,106,2026-02-05T12:30:58,HABITAT ENERGY LIMITED,OFR-HAB-1
70488,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,106,2026-02-05T12:30:58,HABITAT ENERGY LIMITED,OFR-HAB-3
70489,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,121,2026-02-05T12:32:28,UKPR,OFR-UKPR-4
70490,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,107,2026-02-05T12:32:28,HABITAT ENERGY LIMITED,OFR-HAB-5
70491,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,120,2026-02-05T12:32:28,UKPR,OFR-UKPR-6
70492,Non-BM Fast Reserve,2026-02-05T12:30:00,2026-02-05T13:00:00,107,2026-02-05T12:32:28,HABITAT ENERGY LIMITED,OFR-HAB-2
70478,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,105,2026-02-05T13:25:30,HABITAT ENERGY LIMITED,OFR-HAB-7
70479,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,105,2026-02-05T13:25:30,HABITAT ENERGY LIMITED,OFR-HAB-6
70480,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,105,2026-02-05T13:25:30,HABITAT ENERGY LIMITED,OFR-HAB-4
70487,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,106,2026-02-05T13:25:30,HABITAT ENERGY LIMITED,OFR-HAB-1
70488,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,106,2026-02-05T13:25:30,HABITAT ENERGY LIMITED,OFR-HAB-3
70489,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,121,2026-02-05T13:24:59,UKPR,OFR-UKPR-4
70490,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,107,2026-02-05T13:25:30,HABITAT ENERGY LIMITED,OFR-HAB-5
70491,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,120,2026-02-05T13:24:59,UKPR,OFR-UKPR-6
70492,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,107,2026-02-05T13:24:59,HABITAT ENERGY LIMITED,OFR-HAB-2
70493,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,129,2026-02-05T13:23:00,UKPR,OFR-UKPR-2
70494,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,96.48,2026-02-05T13:25:30,ENWL,OFR-ENWL-1
70495,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,124,2026-02-05T13:23:00,UKPR,OFR-UKPR-1
70496,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,122,2026-02-05T13:23:00,UKPR,OFR-UKPR-5
70497,Non-BM Fast Reserve,2026-02-05T13:00:00,2026-02-05T13:30:00,123,2026-02-05T13:23:00,UKPR,OFR-UKPR-3
70498,Non-BM Fast Reserve,2026-02-05T17:00:00,2026-02-05T17:30:00,120,2026-02-05T17:20:28,HABITAT ENERGY LIMITED,OFR-HAB-7
70499,Non-BM Fast Reserve,2026-02-05T17:00:00,2026-02-05T17:30:00,120,2026-02-05T17:20:28,HABITAT ENERGY LIMITED,OFR-HAB-6
70500,Non-BM Fast Reserve,2026-02-05T17:00:00,2026-02-05T17:30:00,114.99,2026-02-05T17:20:28,ENWL,OFR-ENWL-1
70498,Non-BM Fast Reserve,2026-02-05T17:30:00,2026-02-05T18:00:00,120,2026-02-05T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70499,Non-BM Fast Reserve,2026-02-05T17:30:00,2026-02-05T18:00:00,120,2026-02-05T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70500,Non-BM Fast Reserve,2026-02-05T17:30:00,2026-02-05T18:00:00,111.81,2026-02-05T17:31:00,ENWL,OFR-ENWL-1
70501,Non-BM Fast Reserve,2026-02-05T17:30:00,2026-02-05T18:00:00,120,2026-02-05T17:32:28,HABITAT ENERGY LIMITED,OFR-HAB-1
70502,Non-BM Fast Reserve,2026-02-05T17:30:00,2026-02-05T18:00:00,122,2026-02-05T17:32:28,HABITAT ENERGY LIMITED,OFR-HAB-4
70503,Non-BM Fast Reserve,2026-02-05T17:30:00,2026-02-05T18:00:00,121,2026-02-05T17:32:28,HABITAT ENERGY LIMITED,OFR-HAB-2
70498,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,120,2026-02-05T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70499,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,120,2026-02-05T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70500,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,109.48,2026-02-05T18:20:29,ENWL,OFR-ENWL-1
70501,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,120,2026-02-05T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70502,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,122,2026-02-05T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70503,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,121,2026-02-05T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
70504,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,123,2026-02-05T18:26:59,HABITAT ENERGY LIMITED,OFR-HAB-5
70505,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,137,2026-02-05T18:26:59,UKPR,OFR-UKPR-4
70506,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,125,2026-02-05T18:26:59,UKPR,OFR-UKPR-2
70507,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,137,2026-02-05T18:26:59,UKPR,OFR-UKPR-6
70508,Non-BM Fast Reserve,2026-02-05T18:00:00,2026-02-05T18:30:00,122,2026-02-05T18:26:59,HABITAT ENERGY LIMITED,OFR-HAB-3
70498,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,120,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70499,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,120,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70501,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,120,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70502,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,122,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70503,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,121,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
70504,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,123,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
70505,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,137,2026-02-05T18:59:00,UKPR,OFR-UKPR-4
70506,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,125,2026-02-05T18:59:00,UKPR,OFR-UKPR-2
70507,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,137,2026-02-05T18:59:00,UKPR,OFR-UKPR-6
70508,Non-BM Fast Reserve,2026-02-05T18:30:00,2026-02-05T19:00:00,122,2026-02-05T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
70498,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,120,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70499,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,120,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70501,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,120,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70502,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,122,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70503,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,121,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
70504,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,123,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
70508,Non-BM Fast Reserve,2026-02-05T19:00:00,2026-02-05T19:30:00,122,2026-02-05T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
70498,Non-BM Fast Reserve,2026-02-05T19:30:00,2026-02-05T20:00:00,110,2026-02-05T19:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
70499,Non-BM Fast Reserve,2026-02-05T19:30:00,2026-02-05T20:00:00,110,2026-02-05T19:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
70501,Non-BM Fast Reserve,2026-02-05T19:30:00,2026-02-05T20:00:00,110,2026-02-05T19:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
70502,Non-BM Fast Reserve,2026-02-05T19:30:00,2026-02-05T20:00:00,112,2026-02-05T19:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
70503,Non-BM Fast Reserve,2026-02-05T19:30:00,2026-02-05T20:00:00,111,2026-02-05T19:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
