ValueDate,Derived MVA,MVAr Inst,MW Inst,Volts Inst
2026-02-27T22:30:00+00:00,1.453,0.614,1.309,11.223
2026-02-27T22:35:00+00:00,1.501,0.622,1.358,11.232
2026-02-27T22:40:00+00:00,1.452,0.605,1.31,11.245
2026-02-27T22:45:00+00:00,1.488,0.608,1.347,11.26
2026-02-27T22:50:00+00:00,1.483,0.596,1.349,11.274
2026-02-27T22:55:00+00:00,1.478,0.596,1.347,11.282
2026-02-27T23:00:00+00:00,1.546,0.596,1.416,11.216
2026-02-27T23:05:00+00:00,1.651,0.617,1.525,11.191
2026-02-27T23:10:00+00:00,1.68,0.619,1.552,11.173
2026-02-27T23:15:00+00:00,1.704,0.621,1.587,11.208
2026-02-27T23:20:00+00:00,1.7,0.624,1.573,11.192
2026-02-27T23:25:00+00:00,1.693,0.614,1.567,11.167
2026-02-27T23:30:00+00:00,1.651,0.587,1.536,11.194
2026-02-27T23:35:00+00:00,1.711,0.592,1.599,11.217
2026-02-27T23:40:00+00:00,1.75,0.591,1.635,11.212
2026-02-27T23:45:00+00:00,1.748,0.591,1.635,11.204
2026-02-27T23:50:00+00:00,1.794,0.59,1.683,11.196
2026-02-27T23:55:00+00:00,1.803,0.597,1.693,11.188
2026-02-28T00:00:00+00:00,1.816,0.621,1.703,11.181
2026-02-28T00:05:00+00:00,1.798,0.601,1.683,11.173
2026-02-28T00:10:00+00:00,1.782,0.594,1.669,11.164
2026-02-28T00:15:00+00:00,1.768,0.591,1.655,11.153
2026-02-28T00:20:00+00:00,1.789,0.586,1.678,11.141
2026-02-28T00:25:00+00:00,1.785,0.594,1.672,11.129
2026-02-28T00:30:00+00:00,1.774,0.597,1.659,11.117
2026-02-28T00:35:00+00:00,1.727,0.597,1.612,11.124
2026-02-28T00:40:00+00:00,1.697,0.596,1.583,11.167
2026-02-28T00:45:00+00:00,1.662,0.588,1.548,11.162
2026-02-28T00:50:00+00:00,1.633,0.595,1.517,11.152
2026-02-28T00:55:00+00:00,1.636,0.594,1.519,11.143
2026-02-28T01:00:00+00:00,1.663,0.6,1.543,11.133
2026-02-28T01:05:00+00:00,1.618,0.579,1.502,11.123
2026-02-28T01:10:00+00:00,1.667,0.579,1.548,11.114
2026-02-28T01:15:00+00:00,1.666,0.578,1.55,11.134
2026-02-28T01:20:00+00:00,1.645,0.582,1.534,11.176
2026-02-28T01:25:00+00:00,1.659,0.59,1.545,11.186
2026-02-28T01:30:00+00:00,1.697,0.595,1.588,11.195
2026-02-28T01:35:00+00:00,1.713,0.598,1.601,11.204
2026-02-28T01:40:00+00:00,1.709,0.6,1.593,11.214
2026-02-28T01:45:00+00:00,1.725,0.597,1.614,11.223
2026-02-28T01:50:00+00:00,1.768,0.62,1.652,11.233
2026-02-28T01:55:00+00:00,1.753,0.606,1.631,11.235
2026-02-28T02:00:00+00:00,1.781,0.612,1.662,11.23
2026-02-28T02:05:00+00:00,1.76,0.611,1.639,11.225
2026-02-28T02:10:00+00:00,1.741,0.606,1.621,11.22
2026-02-28T02:15:00+00:00,1.753,0.612,1.63,11.215
2026-02-28T02:20:00+00:00,1.753,0.607,1.628,11.21
2026-02-28T02:25:00+00:00,1.732,0.608,1.612,11.205
2026-02-28T02:30:00+00:00,1.734,0.606,1.618,11.2
2026-02-28T02:35:00+00:00,1.754,0.6,1.637,11.195
2026-02-28T02:40:00+00:00,1.758,0.608,1.634,11.19
2026-02-28T02:45:00+00:00,1.744,0.605,1.622,11.185
2026-02-28T02:50:00+00:00,1.753,0.612,1.626,11.18
2026-02-28T02:55:00+00:00,1.75,0.617,1.625,11.175
2026-02-28T03:00:00+00:00,1.702,0.611,1.587,11.182
2026-02-28T03:05:00+00:00,1.715,0.615,1.601,11.197
2026-02-28T03:10:00+00:00,1.718,0.606,1.605,11.212
2026-02-28T03:15:00+00:00,1.693,0.605,1.579,11.224
2026-02-28T03:20:00+00:00,1.699,0.615,1.57,11.203
2026-02-28T03:25:00+00:00,1.702,0.615,1.576,11.172
2026-02-28T03:30:00+00:00,1.705,0.614,1.583,11.137
2026-02-28T03:35:00+00:00,1.701,0.619,1.575,11.109
2026-02-28T03:40:00+00:00,1.722,0.614,1.603,11.129
2026-02-28T03:45:00+00:00,1.707,0.627,1.584,11.16
2026-02-28T03:50:00+00:00,1.712,0.616,1.589,11.191
2026-02-28T03:55:00+00:00,1.718,0.606,1.603,11.225
2026-02-28T04:00:00+00:00,1.723,0.612,1.61,11.268
2026-02-28T04:05:00+00:00,1.731,0.608,1.61,11.298
2026-02-28T04:10:00+00:00,1.715,0.611,1.6,11.324
2026-02-28T04:15:00+00:00,1.687,0.619,1.563,11.25
2026-02-28T04:20:00+00:00,1.685,0.621,1.558,11.216
2026-02-28T04:25:00+00:00,1.751,0.638,1.622,11.18
2026-02-28T04:30:00+00:00,1.782,0.658,1.641,11.2
2026-02-28T04:35:00+00:00,1.738,0.643,1.614,11.225
2026-02-28T04:40:00+00:00,1.737,0.646,1.606,11.226
2026-02-28T04:45:00+00:00,1.763,0.648,1.628,11.202
2026-02-28T04:50:00+00:00,1.786,0.656,1.645,11.147
2026-02-28T04:55:00+00:00,1.776,0.663,1.639,11.122
2026-02-28T05:00:00+00:00,1.768,0.662,1.625,11.13
2026-02-28T05:05:00+00:00,1.755,0.662,1.618,11.073
2026-02-28T05:10:00+00:00,1.77,0.666,1.635,11.104
2026-02-28T05:15:00+00:00,1.738,0.662,1.603,11.159
2026-02-28T05:20:00+00:00,1.724,0.647,1.591,11.132
2026-02-28T05:25:00+00:00,1.735,0.649,1.606,11.171
2026-02-28T05:30:00+00:00,1.757,0.645,1.629,11.177
2026-02-28T05:35:00+00:00,1.747,0.639,1.625,11.174
2026-02-28T05:40:00+00:00,1.745,0.636,1.622,11.17
2026-02-28T05:45:00+00:00,1.753,0.64,1.631,11.167
2026-02-28T05:50:00+00:00,1.721,0.633,1.595,11.163
2026-02-28T05:55:00+00:00,1.687,0.618,1.557,11.16
2026-02-28T06:00:00+00:00,1.713,0.615,1.588,11.156
2026-02-28T06:05:00+00:00,1.714,0.623,1.584,11.153
2026-02-28T06:10:00+00:00,1.644,0.63,1.508,11.149
2026-02-28T06:15:00+00:00,1.613,0.63,1.478,11.146
2026-02-28T06:20:00+00:00,1.595,0.63,1.456,11.142
2026-02-28T06:25:00+00:00,1.606,0.632,1.471,11.139
2026-02-28T06:30:00+00:00,1.574,0.635,1.432,11.135
2026-02-28T06:35:00+00:00,1.57,0.641,1.427,11.132
2026-02-28T06:40:00+00:00,1.566,0.638,1.424,11.128
2026-02-28T06:45:00+00:00,1.544,0.63,1.398,11.125
2026-02-28T06:50:00+00:00,1.523,0.622,1.376,11.122
2026-02-28T06:55:00+00:00,1.519,0.617,1.367,11.118
2026-02-28T07:00:00+00:00,1.518,0.627,1.369,11.14
2026-02-28T07:05:00+00:00,1.47,0.604,1.323,11.188
2026-02-28T07:10:00+00:00,1.419,0.596,1.274,11.251
2026-02-28T07:15:00+00:00,1.438,0.607,1.29,11.232
2026-02-28T07:20:00+00:00,1.397,0.618,1.239,11.228
2026-02-28T07:25:00+00:00,1.372,0.63,1.21,11.25
2026-02-28T07:30:00+00:00,1.372,0.61,1.218,11.273
2026-02-28T07:35:00+00:00,1.298,0.599,1.144,11.306
2026-02-28T07:40:00+00:00,1.334,0.603,1.177,11.269
2026-02-28T07:45:00+00:00,1.355,0.597,1.201,11.297
2026-02-28T07:50:00+00:00,1.353,0.591,1.199,11.278
2026-02-28T07:55:00+00:00,1.37,0.585,1.221,11.26
2026-02-28T08:00:00+00:00,1.367,0.583,1.223,11.24
2026-02-28T08:05:00+00:00,1.313,0.564,1.177,11.22
2026-02-28T08:10:00+00:00,1.301,0.554,1.163,11.2
2026-02-28T08:15:00+00:00,1.353,0.547,1.222,11.186
2026-02-28T08:20:00+00:00,1.355,0.549,1.226,11.205
2026-02-28T08:25:00+00:00,1.396,0.55,1.271,11.229
2026-02-28T08:30:00+00:00,1.387,0.547,1.257,11.255
2026-02-28T08:35:00+00:00,1.381,0.528,1.264,11.285
2026-02-28T08:40:00+00:00,1.308,0.523,1.188,11.299
2026-02-28T08:45:00+00:00,1.366,0.549,1.24,11.265
2026-02-28T08:50:00+00:00,1.392,0.558,1.26,11.228
2026-02-28T08:55:00+00:00,1.429,0.557,1.304,11.192
2026-02-28T09:00:00+00:00,1.611,0.571,1.494,11.177
2026-02-28T09:05:00+00:00,1.634,0.598,1.51,11.171
2026-02-28T09:10:00+00:00,1.659,0.59,1.539,11.165
2026-02-28T09:15:00+00:00,1.618,0.567,1.509,11.159
2026-02-28T09:20:00+00:00,1.675,0.568,1.571,11.153
2026-02-28T09:25:00+00:00,1.653,0.565,1.547,11.147
2026-02-28T09:30:00+00:00,1.652,0.567,1.543,11.141
2026-02-28T09:35:00+00:00,1.599,0.555,1.492,11.135
2026-02-28T09:40:00+00:00,1.502,0.551,1.386,11.129
2026-02-28T09:45:00+00:00,1.618,0.572,1.504,11.123
2026-02-28T09:50:00+00:00,1.753,0.584,1.642,11.119
2026-02-28T09:55:00+00:00,1.783,0.584,1.672,11.133
2026-02-28T10:00:00+00:00,1.761,0.572,1.665,11.154
2026-02-28T10:05:00+00:00,1.831,0.569,1.735,11.174
2026-02-28T10:10:00+00:00,1.848,0.559,1.75,11.168
2026-02-28T10:15:00+00:00,1.837,0.558,1.742,11.152
2026-02-28T10:20:00+00:00,1.942,0.566,1.847,11.135
2026-02-28T10:25:00+00:00,2.003,0.569,1.914,11.117
2026-02-28T10:30:00+00:00,1.875,0.563,1.781,11.077
2026-02-28T10:35:00+00:00,1.816,0.558,1.719,11.212
2026-02-28T10:40:00+00:00,1.766,0.551,1.674,11.267
2026-02-28T10:45:00+00:00,1.774,0.565,1.675,11.253
2026-02-28T10:50:00+00:00,1.723,0.584,1.614,11.239
2026-02-28T10:55:00+00:00,1.66,0.579,1.548,11.225
2026-02-28T11:00:00+00:00,1.81,0.573,1.706,11.219
2026-02-28T11:05:00+00:00,1.944,0.568,1.849,11.241
2026-02-28T11:10:00+00:00,1.952,0.542,1.874,11.266
2026-02-28T11:15:00+00:00,1.961,0.546,1.872,11.25
2026-02-28T11:20:00+00:00,1.873,0.554,1.786,11.241
2026-02-28T11:25:00+00:00,1.952,0.545,1.864,11.243
2026-02-28T11:30:00+00:00,1.894,0.548,1.808,11.182
2026-02-28T11:35:00+00:00,2.035,0.568,1.944,11.151
2026-02-28T11:40:00+00:00,2.014,0.569,1.926,11.141
2026-02-28T11:45:00+00:00,1.981,0.564,1.889,11.132
2026-02-28T11:50:00+00:00,2.048,0.568,1.962,11.122
2026-02-28T11:55:00+00:00,2.005,0.57,1.914,11.112
2026-02-28T12:00:00+00:00,1.969,0.555,1.889,11.103
2026-02-28T12:05:00+00:00,1.989,0.545,1.902,11.103
2026-02-28T12:10:00+00:00,1.964,0.551,1.879,11.152
2026-02-28T12:15:00+00:00,2.012,0.55,1.93,11.145
2026-02-28T12:20:00+00:00,1.979,0.554,1.899,11.137
2026-02-28T12:25:00+00:00,2.022,0.554,1.947,11.129
2026-02-28T12:30:00+00:00,2.017,0.561,1.929,11.12
2026-02-28T12:35:00+00:00,2.172,0.55,2.096,11.112
2026-02-28T12:40:00+00:00,2.215,0.555,2.142,11.103
2026-02-28T12:45:00+00:00,2.249,0.557,2.171,11.096
2026-02-28T12:50:00+00:00,2.233,0.553,2.159,11.125
2026-02-28T12:55:00+00:00,2.21,0.557,2.131,11.13
2026-02-28T13:00:00+00:00,2.13,0.561,2.046,11.115
2026-02-28T13:05:00+00:00,1.985,0.568,1.896,11.125
2026-02-28T13:10:00+00:00,2.16,0.564,2.077,11.132
2026-02-28T13:15:00+00:00,2.246,0.558,2.172,11.193
2026-02-28T13:20:00+00:00,2.266,0.554,2.183,11.15
2026-02-28T13:25:00+00:00,2.255,0.552,2.182,11.16
2026-02-28T13:30:00+00:00,2.149,0.536,2.07,11.187
2026-02-28T13:35:00+00:00,2.188,0.525,2.109,11.159
2026-02-28T13:40:00+00:00,2.184,0.519,2.115,11.198
2026-02-28T13:45:00+00:00,2.202,0.545,2.128,11.235
2026-02-28T13:50:00+00:00,2.188,0.556,2.109,11.263
2026-02-28T13:55:00+00:00,2.108,0.56,2.026,11.249
2026-02-28T14:00:00+00:00,2.015,0.552,1.929,11.229
2026-02-28T14:05:00+00:00,2.006,0.547,1.917,11.192
2026-02-28T14:10:00+00:00,2.046,0.532,1.972,11.156
2026-02-28T14:15:00+00:00,2.094,0.525,2.028,11.177
2026-02-28T14:20:00+00:00,2.076,0.55,1.998,11.196
2026-02-28T14:25:00+00:00,1.949,0.548,1.858,11.186
2026-02-28T14:30:00+00:00,2.081,0.571,1.99,11.201
2026-02-28T14:35:00+00:00,2.133,0.566,2.05,11.197
2026-02-28T14:40:00+00:00,2.041,0.561,1.959,11.193
2026-02-28T14:45:00+00:00,1.95,0.564,1.862,11.189
2026-02-28T14:50:00+00:00,1.908,0.555,1.821,11.185
2026-02-28T14:55:00+00:00,1.902,0.554,1.818,11.181
2026-02-28T15:00:00+00:00,1.846,0.559,1.753,11.177
2026-02-28T15:05:00+00:00,1.787,0.551,1.692,11.173
2026-02-28T15:10:00+00:00,1.908,0.563,1.813,11.169
2026-02-28T15:15:00+00:00,1.985,0.566,1.895,11.165
2026-02-28T15:20:00+00:00,1.933,0.57,1.841,11.16
2026-02-28T15:25:00+00:00,1.854,0.579,1.757,11.156
2026-02-28T15:30:00+00:00,1.824,0.567,1.729,11.152
2026-02-28T15:35:00+00:00,1.83,0.57,1.728,11.148
2026-02-28T15:40:00+00:00,1.844,0.576,1.74,11.144
2026-02-28T15:45:00+00:00,1.809,0.567,1.707,11.137
2026-02-28T15:50:00+00:00,1.747,0.569,1.64,11.114
2026-02-28T15:55:00+00:00,1.647,0.567,1.537,11.089
2026-02-28T16:00:00+00:00,1.599,0.57,1.489,11.109
2026-02-28T16:05:00+00:00,1.587,0.583,1.465,11.075
2026-02-28T16:10:00+00:00,1.471,0.576,1.343,11.126
2026-02-28T16:15:00+00:00,1.347,0.573,1.206,11.12
2026-02-28T16:20:00+00:00,1.335,0.58,1.19,11.192
2026-02-28T16:25:00+00:00,1.262,0.576,1.108,11.188
2026-02-28T16:30:00+00:00,1.194,0.569,1.037,11.167
2026-02-28T16:35:00+00:00,1.21,0.59,1.046,11.208
2026-02-28T16:40:00+00:00,1.282,0.615,1.112,11.226
2026-02-28T16:45:00+00:00,1.281,0.62,1.11,11.232
2026-02-28T16:50:00+00:00,1.231,0.595,1.063,11.239
2026-02-28T16:55:00+00:00,1.198,0.586,1.025,11.245
2026-02-28T17:00:00+00:00,1.216,0.569,1.056,11.252
2026-02-28T17:05:00+00:00,1.161,0.58,0.988,11.258
2026-02-28T17:10:00+00:00,1.11,0.577,0.926,11.264
2026-02-28T17:15:00+00:00,1.085,0.58,0.899,11.271
2026-02-28T17:20:00+00:00,1.085,0.58,0.9,11.281
2026-02-28T17:25:00+00:00,1.009,0.577,0.806,11.306
2026-02-28T17:30:00+00:00,0.982,0.579,0.775,11.205
2026-02-28T17:35:00+00:00,1.012,0.589,0.809,11.234
2026-02-28T17:40:00+00:00,0.963,0.571,0.76,11.287
2026-02-28T17:45:00+00:00,0.943,0.588,0.712,11.312
2026-02-28T17:50:00+00:00,0.945,0.587,0.72,11.304
2026-02-28T17:55:00+00:00,0.935,0.571,0.722,11.296
2026-02-28T18:00:00+00:00,0.88,0.583,0.635,11.288
2026-02-28T18:05:00+00:00,0.878,0.571,0.635,11.279
2026-02-28T18:10:00+00:00,0.873,0.582,0.624,11.271
2026-02-28T18:15:00+00:00,0.864,0.584,0.605,11.263
2026-02-28T18:20:00+00:00,0.829,0.579,0.56,11.256
2026-02-28T18:25:00+00:00,0.809,0.585,0.53,11.271
2026-02-28T18:30:00+00:00,0.769,0.566,0.487,11.293
2026-02-28T18:35:00+00:00,0.776,0.563,0.492,11.315
2026-02-28T18:40:00+00:00,0.821,0.587,0.543,11.337
2026-02-28T18:45:00+00:00,0.819,0.593,0.53,11.285
2026-02-28T18:50:00+00:00,0.863,0.596,0.593,11.182
2026-02-28T18:55:00+00:00,0.848,0.595,0.577,11.194
2026-02-28T19:00:00+00:00,0.873,0.604,0.605,11.206
2026-02-28T19:05:00+00:00,0.868,0.596,0.604,11.218
2026-02-28T19:10:00+00:00,0.888,0.603,0.622,11.23
2026-02-28T19:15:00+00:00,0.892,0.6,0.629,11.217
2026-02-28T19:20:00+00:00,0.932,0.615,0.673,11.178
2026-02-28T19:25:00+00:00,0.916,0.624,0.648,11.184
2026-02-28T19:30:00+00:00,0.908,0.612,0.646,11.194
2026-02-28T19:35:00+00:00,0.917,0.613,0.652,11.203
2026-02-28T19:40:00+00:00,0.896,0.609,0.635,11.213
2026-02-28T19:45:00+00:00,0.927,0.611,0.679,11.223
2026-02-28T19:50:00+00:00,0.916,0.593,0.677,11.232
2026-02-28T19:55:00+00:00,0.941,0.59,0.712,11.224
2026-02-28T20:00:00+00:00,0.966,0.586,0.747,11.198
2026-02-28T20:05:00+00:00,0.98,0.575,0.772,11.187
2026-02-28T20:10:00+00:00,0.999,0.584,0.786,11.203
2026-02-28T20:15:00+00:00,0.986,0.583,0.773,11.22
2026-02-28T20:20:00+00:00,0.935,0.579,0.717,11.237
2026-02-28T20:25:00+00:00,0.96,0.592,0.737,11.235
2026-02-28T20:30:00+00:00,0.998,0.581,0.792,11.192
2026-02-28T20:35:00+00:00,1.03,0.577,0.834,11.199
2026-02-28T20:40:00+00:00,1.013,0.583,0.809,11.206
2026-02-28T20:45:00+00:00,1.051,0.58,0.855,11.213
2026-02-28T20:50:00+00:00,1.097,0.587,0.911,11.22
2026-02-28T20:55:00+00:00,1.112,0.588,0.927,11.227
2026-02-28T21:00:00+00:00,1.073,0.578,0.879,11.234
2026-02-28T21:05:00+00:00,1.102,0.583,0.919,11.24
2026-02-28T21:10:00+00:00,1.102,0.59,0.914,11.247
2026-02-28T21:15:00+00:00,1.11,0.599,0.92,11.252
2026-02-28T21:20:00+00:00,1.147,0.598,0.963,11.247
2026-02-28T21:25:00+00:00,1.191,0.601,1.015,11.241
2026-02-28T21:30:00+00:00,1.166,0.599,0.987,11.236
2026-02-28T21:35:00+00:00,1.22,0.611,1.041,11.23
2026-02-28T21:40:00+00:00,1.221,0.604,1.048,11.224
2026-02-28T21:45:00+00:00,1.251,0.62,1.075,11.219
2026-02-28T21:50:00+00:00,1.275,0.623,1.102,11.213
2026-02-28T21:55:00+00:00,1.258,0.625,1.082,11.207
2026-02-28T22:00:00+00:00,1.261,0.63,1.082,11.202
2026-02-28T22:05:00+00:00,1.264,0.61,1.098,11.196
2026-02-28T22:10:00+00:00,1.301,0.605,1.144,11.191
2026-02-28T22:15:00+00:00,1.317,0.599,1.158,11.185
2026-02-28T22:20:00+00:00,1.333,0.588,1.184,11.167
2026-02-28T22:25:00+00:00,1.385,0.611,1.23,11.149
2026-02-28T22:30:00+00:00,1.421,0.614,1.273,11.196
2026-02-28T22:35:00+00:00,1.476,0.613,1.332,11.205
2026-02-28T22:40:00+00:00,1.508,0.615,1.362,11.215
2026-02-28T22:45:00+00:00,1.538,0.625,1.399,11.225
2026-02-28T22:50:00+00:00,1.549,0.623,1.415,11.235
2026-02-28T22:55:00+00:00,1.546,0.616,1.411,11.244
2026-02-28T23:00:00+00:00,1.538,0.616,1.401,11.254
2026-02-28T23:05:00+00:00,1.513,0.594,1.379,11.265
2026-02-28T23:10:00+00:00,1.551,0.602,1.42,11.277
2026-02-28T23:15:00+00:00,1.561,0.608,1.434,11.288
2026-02-28T23:20:00+00:00,1.564,0.616,1.436,11.286
2026-02-28T23:25:00+00:00,1.609,0.628,1.472,11.195
2026-02-28T23:30:00+00:00,1.601,0.635,1.461,11.172
2026-02-28T23:35:00+00:00,1.606,0.632,1.465,11.144
2026-02-28T23:40:00+00:00,1.608,0.636,1.473,11.147
2026-02-28T23:45:00+00:00,1.647,0.63,1.519,11.135
2026-02-28T23:50:00+00:00,1.684,0.626,1.557,11.119
2026-02-28T23:55:00+00:00,1.683,0.632,1.551,11.112
2026-03-01T00:00:00+00:00,1.671,0.63,1.539,11.142
2026-03-01T00:05:00+00:00,1.684,0.629,1.554,11.129
2026-03-01T00:10:00+00:00,1.623,0.621,1.491,11.165
2026-03-01T00:15:00+00:00,1.641,0.622,1.511,11.201
2026-03-01T00:20:00+00:00,1.654,0.632,1.524,11.22
2026-03-01T00:25:00+00:00,1.64,0.629,1.509,11.238
2026-03-01T00:30:00+00:00,1.62,0.641,1.477,11.215
2026-03-01T00:35:00+00:00,1.587,0.624,1.447,11.157
2026-03-01T00:40:00+00:00,1.576,0.627,1.439,11.157
2026-03-01T00:45:00+00:00,1.623,0.638,1.487,11.17
2026-03-01T00:50:00+00:00,1.613,0.633,1.479,11.156
2026-03-01T00:55:00+00:00,1.624,0.633,1.49,11.141
2026-03-01T01:00:00+00:00,1.637,0.643,1.497,11.127
2026-03-01T01:05:00+00:00,1.662,0.621,1.532,11.124
2026-03-01T01:10:00+00:00,1.64,0.616,1.508,11.146
2026-03-01T01:15:00+00:00,1.671,0.637,1.544,11.169
2026-03-01T01:20:00+00:00,1.672,0.644,1.539,11.205
2026-03-01T01:25:00+00:00,1.67,0.634,1.538,11.242
2026-03-01T01:30:00+00:00,1.665,0.623,1.532,11.237
2026-03-01T01:35:00+00:00,1.645,0.619,1.516,11.23
2026-03-01T01:40:00+00:00,1.679,0.616,1.549,11.224
2026-03-01T01:45:00+00:00,1.712,0.625,1.585,11.217
2026-03-01T01:50:00+00:00,1.711,0.611,1.588,11.21
2026-03-01T01:55:00+00:00,1.716,0.612,1.595,11.204
2026-03-01T02:00:00+00:00,1.71,0.625,1.587,11.197
2026-03-01T02:05:00+00:00,1.677,0.617,1.542,11.191
2026-03-01T02:10:00+00:00,1.651,0.61,1.521,11.208
2026-03-01T02:15:00+00:00,1.619,0.61,1.494,11.233
2026-03-01T02:20:00+00:00,1.628,0.606,1.504,11.238
2026-03-01T02:25:00+00:00,1.644,0.615,1.52,11.188
2026-03-01T02:30:00+00:00,1.681,0.633,1.553,11.211
2026-03-01T02:35:00+00:00,1.709,0.622,1.581,11.207
2026-03-01T02:40:00+00:00,1.691,0.62,1.562,11.229
2026-03-01T02:45:00+00:00,1.668,0.614,1.542,11.216
2026-03-01T02:50:00+00:00,1.67,0.631,1.535,11.201
2026-03-01T02:55:00+00:00,1.694,0.638,1.559,11.188
2026-03-01T03:00:00+00:00,1.682,0.626,1.557,11.245
2026-03-01T03:05:00+00:00,1.702,0.616,1.576,11.258
2026-03-01T03:10:00+00:00,1.674,0.606,1.543,11.268
2026-03-01T03:15:00+00:00,1.669,0.61,1.543,11.277
2026-03-01T03:20:00+00:00,1.709,0.647,1.581,11.287
2026-03-01T03:25:00+00:00,1.717,0.645,1.593,11.296
2026-03-01T03:30:00+00:00,1.722,0.646,1.597,11.305
2026-03-01T03:35:00+00:00,1.741,0.634,1.615,11.258
2026-03-01T03:40:00+00:00,1.746,0.629,1.621,11.234
2026-03-01T03:45:00+00:00,1.762,0.629,1.64,11.223
2026-03-01T03:50:00+00:00,1.758,0.622,1.639,11.211
2026-03-01T03:55:00+00:00,1.772,0.62,1.653,11.2
2026-03-01T04:00:00+00:00,1.785,0.626,1.664,11.189
2026-03-01T04:05:00+00:00,1.756,0.606,1.642,11.221
2026-03-01T04:10:00+00:00,1.76,0.617,1.64,11.265
2026-03-01T04:15:00+00:00,1.748,0.615,1.633,11.281
2026-03-01T04:20:00+00:00,1.766,0.622,1.649,11.296
2026-03-01T04:25:00+00:00,1.736,0.618,1.617,11.308
2026-03-01T04:30:00+00:00,1.762,0.621,1.638,11.307
2026-03-01T04:35:00+00:00,1.75,0.603,1.632,11.304
2026-03-01T04:40:00+00:00,1.751,0.595,1.637,11.301
2026-03-01T04:45:00+00:00,1.769,0.6,1.651,11.298
2026-03-01T04:50:00+00:00,1.789,0.617,1.666,11.295
2026-03-01T04:55:00+00:00,1.768,0.605,1.644,11.292
2026-03-01T05:00:00+00:00,1.757,0.592,1.636,11.289
2026-03-01T05:05:00+00:00,1.775,0.623,1.646,11.287
2026-03-01T05:10:00+00:00,1.759,0.625,1.633,11.284
2026-03-01T05:15:00+00:00,1.731,0.609,1.608,11.281
2026-03-01T05:20:00+00:00,1.774,0.607,1.658,11.278
2026-03-01T05:25:00+00:00,1.772,0.612,1.653,11.275
2026-03-01T05:30:00+00:00,1.794,0.62,1.672,11.272
2026-03-01T05:35:00+00:00,1.767,0.614,1.646,11.27
2026-03-01T05:40:00+00:00,1.78,0.594,1.665,11.267
2026-03-01T05:45:00+00:00,1.79,0.603,1.675,11.264
2026-03-01T05:50:00+00:00,1.759,0.62,1.636,11.261
2026-03-01T05:55:00+00:00,1.715,0.609,1.592,11.258
2026-03-01T06:00:00+00:00,1.659,0.61,1.527,11.255
2026-03-01T06:05:00+00:00,1.682,0.593,1.559,11.234
2026-03-01T06:10:00+00:00,1.642,0.591,1.522,11.19
2026-03-01T06:15:00+00:00,1.657,0.599,1.537,11.183
2026-03-01T06:20:00+00:00,1.642,0.6,1.52,11.179
2026-03-01T06:25:00+00:00,1.634,0.598,1.512,11.174
2026-03-01T06:30:00+00:00,1.618,0.597,1.495,11.17
2026-03-01T06:35:00+00:00,1.642,0.595,1.521,11.165
2026-03-01T06:40:00+00:00,1.603,0.591,1.477,11.161
2026-03-01T06:45:00+00:00,1.585,0.596,1.46,11.156
2026-03-01T06:50:00+00:00,1.595,0.597,1.472,11.152
2026-03-01T06:55:00+00:00,1.592,0.593,1.464,11.147
2026-03-01T07:00:00+00:00,1.569,0.588,1.437,11.142
2026-03-01T07:05:00+00:00,1.567,0.582,1.442,11.138
2026-03-01T07:10:00+00:00,1.541,0.58,1.414,11.143
2026-03-01T07:15:00+00:00,1.537,0.575,1.411,11.202
2026-03-01T07:20:00+00:00,1.537,0.591,1.4,11.212
2026-03-01T07:25:00+00:00,1.484,0.593,1.345,11.222
2026-03-01T07:30:00+00:00,1.501,0.601,1.361,11.232
2026-03-01T07:35:00+00:00,1.503,0.591,1.368,11.242
2026-03-01T07:40:00+00:00,1.505,0.601,1.36,11.252
2026-03-01T07:45:00+00:00,1.507,0.599,1.372,11.256
2026-03-01T07:50:00+00:00,1.509,0.588,1.371,11.23
2026-03-01T07:55:00+00:00,1.479,0.588,1.344,11.201
2026-03-01T08:00:00+00:00,1.42,0.584,1.284,11.187
2026-03-01T08:05:00+00:00,1.428,0.576,1.299,11.177
2026-03-01T08:10:00+00:00,1.398,0.545,1.273,11.166
2026-03-01T08:15:00+00:00,1.412,0.561,1.278,11.156
2026-03-01T08:20:00+00:00,1.447,0.571,1.313,11.146
2026-03-01T08:25:00+00:00,1.51,0.57,1.382,11.138
2026-03-01T08:30:00+00:00,1.533,0.558,1.421,11.188
2026-03-01T08:35:00+00:00,1.514,0.544,1.399,11.186
2026-03-01T08:40:00+00:00,1.466,0.543,1.351,11.177
2026-03-01T08:45:00+00:00,1.43,0.568,1.299,11.167
2026-03-01T08:50:00+00:00,1.378,0.572,1.24,11.158
2026-03-01T08:55:00+00:00,1.32,0.577,1.171,11.149
2026-03-01T09:00:00+00:00,1.37,0.581,1.223,11.139
2026-03-01T09:05:00+00:00,1.384,0.581,1.241,11.187
2026-03-01T09:10:00+00:00,1.356,0.573,1.221,11.153
2026-03-01T09:15:00+00:00,1.363,0.573,1.227,11.155
2026-03-01T09:20:00+00:00,1.376,0.592,1.228,11.165
2026-03-01T09:25:00+00:00,1.32,0.564,1.183,11.176
2026-03-01T09:30:00+00:00,1.282,0.568,1.143,11.187
2026-03-01T09:35:00+00:00,1.202,0.55,1.061,11.198
2026-03-01T09:40:00+00:00,1.232,0.552,1.094,11.2
